Order,Long,Lat
2933,-73.159652,-41.805934
2932,-73.158772,-41.805054
2931,-73.158772,-41.804174
2930,-73.155545,-41.800947
2929,-73.155545,-41.800067
2928,-73.154665,-41.799187
2927,-73.154665,-41.798307
2926,-73.152024,-41.79596
2925,-73.152024,-41.79508
2924,-73.148504,-41.791267
2923,-73.147624,-41.791267
2922,-73.144984,-41.788626
2921,-73.144104,-41.788626
2920,-73.137943,-41.782466
2919,-73.137943,-41.781586
2918,-73.137063,-41.780706
2917,-73.137063,-41.779239
2916,-73.13677,-41.778652
2915,-73.132663,-41.778652
2914,-73.130023,-41.781293
2913,-73.129143,-41.781293
2912,-73.128849,-41.780999
2911,-73.128849,-41.777479
2910,-73.129729,-41.776599
2909,-73.129729,-41.771612
2908,-73.130903,-41.770438
2907,-73.13501,-41.770438
2906,-73.13589,-41.769558
2905,-73.13765,-41.769558
2904,-73.138237,-41.770438
2903,-73.139997,-41.770438
2902,-73.140877,-41.771318
2901,-73.144104,-41.771318
2900,-73.145864,-41.772785
2899,-73.146744,-41.772785
2898,-73.150558,-41.776599
2897,-73.150558,-41.777479
2896,-73.151144,-41.778359
2895,-73.151144,-41.779239
2894,-73.152024,-41.780119
2893,-73.152024,-41.783346
2892,-73.152904,-41.784226
2891,-73.152904,-41.785106
2890,-73.153785,-41.785986
2889,-73.153785,-41.786573
2888,-73.154665,-41.787453
2887,-73.154665,-41.788333
2886,-73.156718,-41.790386
2885,-73.157598,-41.790386
2884,-73.159945,-41.793027
2883,-73.160825,-41.793027
2882,-73.162878,-41.79508
2881,-73.162878,-41.79684
2880,-73.163759,-41.797427
2879,-73.163759,-41.798307
2878,-73.164639,-41.799187
2877,-73.164639,-41.800067
2876,-73.165812,-41.801241
2875,-73.166692,-41.801241
2874,-73.167572,-41.802121
2873,-73.171679,-41.802121
2872,-73.172559,-41.801241
2871,-73.176666,-41.801241
2870,-73.177546,-41.800361
2869,-73.179306,-41.800361
2868,-73.179893,-41.79948
2867,-73.18664,-41.79948
2866,-73.18752,-41.800361
2865,-73.1884,-41.800361
2864,-73.18928,-41.801241
2863,-73.190747,-41.801241
2862,-73.193387,-41.798894
2861,-73.195147,-41.798894
2860,-73.196028,-41.798014
2859,-73.198374,-41.798014
2858,-73.199548,-41.799187
2857,-73.199548,-41.800067
2856,-73.200428,-41.800947
2855,-73.200428,-41.802414
2854,NA,NA
2853,-73.069592,-41.657497
2852,-73.067538,-41.65955
2851,-73.064898,-41.65955
2850,-73.064605,-41.660137
2849,-73.064605,-41.660724
2848,-73.064898,-41.661311
2847,-73.065778,-41.66043
2846,-73.066658,-41.66043
2845,-73.067245,-41.660724
2844,-73.067245,-41.662484
2843,-73.064311,-41.665418
2842,-73.060791,-41.665418
2841,-73.059618,-41.664244
2840,-73.059618,-41.662484
2839,-73.061671,-41.66043
2838,-73.062551,-41.66043
2837,-73.063725,-41.659257
2836,-73.063725,-41.65427
2835,-73.065191,-41.652803
2834,-73.068418,-41.652803
2833,-73.069592,-41.65427
2832,-73.069592,-41.657497
2831,NA,NA
2830,-73.953762,-41.077535
2829,-73.953469,-41.077829
2828,-73.951708,-41.077829
2827,-73.951122,-41.077535
2826,-73.951122,-41.076655
2825,-73.951708,-41.076362
2824,-73.953469,-41.076362
2823,-73.953762,-41.076655
2822,-73.953762,-41.077535
2821,NA,NA
2820,-73.830553,-41.744037
2819,-73.8285,-41.746383
2818,-73.82762,-41.746383
2817,-73.825859,-41.744623
2816,-73.823219,-41.744623
2815,-73.822633,-41.743743
2814,-73.821752,-41.743743
2813,-73.820579,-41.744917
2812,-73.820579,-41.745797
2811,-73.819112,-41.74697
2810,-73.817645,-41.745503
2809,-73.816765,-41.746383
2808,-73.815885,-41.745503
2807,-73.813539,-41.74785
2806,-73.812658,-41.74785
2805,-73.811778,-41.74697
2804,-73.810898,-41.74697
2803,-73.807085,-41.74345
2802,-73.807085,-41.74257
2801,-73.807671,-41.741983
2800,-73.808258,-41.741983
2799,-73.809138,-41.741396
2798,-73.810018,-41.741396
2797,-73.810898,-41.740516
2796,-73.811778,-41.740516
2795,-73.812658,-41.739636
2794,-73.813539,-41.739636
2793,-73.814125,-41.738756
2792,-73.815005,-41.738756
2791,-73.817645,-41.741396
2790,-73.818526,-41.741103
2789,-73.820286,-41.739049
2788,-73.819699,-41.738463
2787,-73.819699,-41.736703
2786,-73.818819,-41.735823
2785,-73.818819,-41.733476
2784,-73.819992,-41.732009
2783,-73.822633,-41.732009
2782,-73.823219,-41.732889
2781,-73.824979,-41.732889
2780,-73.82762,-41.735529
2779,-73.828206,-41.735529
2778,-73.830553,-41.737583
2777,-73.830553,-41.744037
2776,NA,NA
2775,-73.145571,-41.88514
2774,-73.144104,-41.886313
2773,-73.140877,-41.886313
2772,-73.140584,-41.886607
2771,-73.14117,-41.887487
2770,-73.139117,-41.88954
2769,-73.138237,-41.88954
2768,-73.13677,-41.8913
2767,-73.13589,-41.8913
2766,-73.135303,-41.890714
2765,-73.135597,-41.888367
2764,-73.138237,-41.885433
2763,-73.139117,-41.885433
2762,-73.139997,-41.884553
2761,-73.142637,-41.884553
2760,-73.143224,-41.883673
2759,-73.144984,-41.883673
2758,-73.145571,-41.88426
2757,-73.145571,-41.88514
2756,NA,NA
2755,-73.524584,-41.974906
2754,-73.524291,-41.975493
2753,-73.522824,-41.97432
2752,-73.523411,-41.973733
2751,-73.524291,-41.973733
2750,-73.524584,-41.974026
2749,-73.524584,-41.974906
2748,NA,NA
2747,-73.842874,-41.682432
2746,-73.841994,-41.683312
2745,-73.841994,-41.684192
2744,-73.841701,-41.684486
2743,-73.84082,-41.684486
2742,-73.840527,-41.684192
2741,-73.840527,-41.680965
2740,-73.842581,-41.678618
2739,-73.842874,-41.679205
2738,-73.842874,-41.682432
2737,NA,NA
2736,-73.851968,-41.670698
2735,-73.851675,-41.671285
2734,-73.850795,-41.671285
2733,-73.850501,-41.670698
2732,-73.850501,-41.666591
2731,-73.850795,-41.666298
2730,-73.852261,-41.667471
2729,-73.851968,-41.670698
2728,NA,NA
2727,-73.83466,-41.467403
2726,-73.834367,-41.46799
2725,-73.833193,-41.46799
2724,-73.8329,-41.467403
2723,-73.8329,-41.466817
2722,-73.833487,-41.46623
2721,-73.834073,-41.46623
2720,-73.83466,-41.466523
2719,-73.83466,-41.467403
2718,NA,NA
2717,-73.820579,-41.695046
2716,-73.818232,-41.6971
2715,-73.816765,-41.6971
2714,-73.816179,-41.696806
2713,-73.816179,-41.694166
2712,-73.817645,-41.692993
2711,-73.818232,-41.693873
2710,-73.819112,-41.693873
2709,-73.820579,-41.695046
2708,NA,NA
2707,-73.953762,-41.864899
2706,-73.953469,-41.865485
2705,-73.952589,-41.865485
2704,-73.951122,-41.864312
2703,-73.951122,-41.863432
2702,-73.951708,-41.862845
2701,-73.952589,-41.862845
2700,-73.953762,-41.864312
2699,-73.953762,-41.864899
2698,NA,NA
2697,-73.172853,-41.822655
2696,-73.171386,-41.824122
2695,-73.171092,-41.829109
2694,-73.170506,-41.829989
2693,-73.170506,-41.831749
2692,-73.169332,-41.832923
2691,-73.168452,-41.832923
2690,-73.167572,-41.833803
2689,-73.165812,-41.833803
2688,-73.164932,-41.834683
2687,-73.163465,-41.834683
2686,-73.162585,-41.835563
2685,-73.161705,-41.835563
2684,-73.157891,-41.839083
2683,-73.157891,-41.839963
2682,-73.156718,-41.841137
2681,-73.155838,-41.841137
2680,-73.154958,-41.842017
2679,-73.151731,-41.842017
2678,-73.150558,-41.840843
2677,-73.150558,-41.839963
2676,-73.149678,-41.839083
2675,-73.149678,-41.837617
2674,-73.148211,-41.83615
2673,-73.147624,-41.83615
2672,-73.146744,-41.835563
2671,-73.144104,-41.83527
2670,-73.14293,-41.834096
2669,-73.14293,-41.833216
2668,-73.144104,-41.832043
2667,-73.146744,-41.832043
2666,-73.149678,-41.829109
2665,-73.149678,-41.828229
2664,-73.151731,-41.826176
2663,-73.152611,-41.826176
2662,-73.153491,-41.825296
2661,-73.156718,-41.825296
2660,-73.157598,-41.824709
2659,-73.159945,-41.824709
2658,-73.160825,-41.823829
2657,-73.162585,-41.823829
2656,-73.162878,-41.824122
2655,-73.162878,-41.825002
2654,-73.161705,-41.826176
2653,-73.160825,-41.826176
2652,-73.159945,-41.827056
2651,-73.159065,-41.827056
2650,-73.158478,-41.827936
2649,-73.157598,-41.827936
2648,-73.157011,-41.828229
2647,-73.157011,-41.829109
2646,-73.157598,-41.829696
2645,-73.158478,-41.829696
2644,-73.159358,-41.828816
2643,-73.159945,-41.828816
2642,-73.160825,-41.827936
2641,-73.161705,-41.827936
2640,-73.163759,-41.825882
2639,-73.163759,-41.825002
2638,-73.166692,-41.822069
2637,-73.167572,-41.822069
2636,-73.168452,-41.821189
2635,-73.169039,-41.821189
2634,-73.169919,-41.820309
2633,-73.171679,-41.820309
2632,-73.172853,-41.821775
2631,-73.172853,-41.822655
2630,NA,NA
2629,-73.828793,-41.689179
2628,-73.82762,-41.690353
2627,-73.826739,-41.690353
2626,-73.826153,-41.690059
2625,-73.827033,-41.689179
2624,-73.827033,-41.688299
2623,-73.828206,-41.687126
2622,-73.828793,-41.687419
2621,-73.828793,-41.689179
2620,NA,NA
2619,-73.169626,-41.911835
2618,-73.167572,-41.913889
2617,-73.166692,-41.913889
2616,-73.165812,-41.914475
2615,-73.163465,-41.914769
2614,-73.162585,-41.915355
2613,-73.159065,-41.915355
2612,-73.158478,-41.916236
2611,-73.154958,-41.916236
2610,-73.154078,-41.917116
2609,-73.151731,-41.917116
2608,-73.150851,-41.917996
2607,-73.145864,-41.917996
2606,-73.144984,-41.917116
2605,-73.139997,-41.917116
2604,-73.139117,-41.916236
2603,-73.13413,-41.916236
2602,-73.13325,-41.915355
2601,-73.129143,-41.915355
2600,-73.128263,-41.914475
2599,-73.123276,-41.914475
2598,-73.122396,-41.913889
2597,-73.118289,-41.913595
2596,-73.117409,-41.913009
2595,-73.112715,-41.913009
2594,-73.111541,-41.912129
2593,-73.110075,-41.912129
2592,-73.109195,-41.911249
2591,-73.107435,-41.911249
2590,-73.106554,-41.910368
2589,-73.105088,-41.910368
2588,-73.104208,-41.909488
2587,-73.103328,-41.909488
2586,-73.102154,-41.908315
2585,-73.102154,-41.907435
2584,-73.100687,-41.906261
2583,-73.09746,-41.906261
2582,-73.09658,-41.905381
2581,-73.095994,-41.905381
2580,-73.095407,-41.905088
2579,-73.0957,-41.904501
2578,-73.105088,-41.904501
2577,-73.105968,-41.905381
2576,-73.112422,-41.905381
2575,-73.113302,-41.904501
2574,-73.114182,-41.904501
2573,-73.115942,-41.903035
2572,-73.116822,-41.903035
2571,-73.117409,-41.902155
2570,-73.118289,-41.902155
2569,-73.120049,-41.900394
2568,-73.121222,-41.901861
2567,-73.121222,-41.902448
2566,-73.122102,-41.903328
2565,-73.122102,-41.906555
2564,-73.122982,-41.907435
2563,-73.122982,-41.908315
2562,-73.123276,-41.908902
2561,-73.124156,-41.908902
2560,-73.124449,-41.908315
2559,-73.124449,-41.905088
2558,-73.123862,-41.904208
2557,-73.123862,-41.900101
2556,-73.123276,-41.899514
2555,-73.121809,-41.899514
2554,-73.121222,-41.899221
2553,-73.123276,-41.897167
2552,-73.124156,-41.897167
2551,-73.125036,-41.896287
2550,-73.125916,-41.896287
2549,-73.127383,-41.894527
2548,-73.128263,-41.894527
2547,-73.129143,-41.893647
2546,-73.130023,-41.893647
2545,-73.130903,-41.893061
2544,-73.131783,-41.893061
2543,-73.13237,-41.89218
2542,-73.13413,-41.89218
2541,-73.134716,-41.892474
2540,-73.134716,-41.893354
2539,-73.133836,-41.894234
2538,-73.134716,-41.895114
2537,-73.13325,-41.896287
2536,-73.131783,-41.896287
2535,-73.130903,-41.897167
2534,-73.128263,-41.897167
2533,-73.127383,-41.898048
2532,-73.126796,-41.898048
2531,-73.126209,-41.898341
2530,-73.126209,-41.900688
2529,-73.127089,-41.901568
2528,-73.127089,-41.903328
2527,-73.127969,-41.904208
2526,-73.127969,-41.905088
2525,-73.129729,-41.906555
2524,-73.129729,-41.907435
2523,-73.130903,-41.908902
2522,-73.131783,-41.908608
2521,-73.132663,-41.909488
2520,-73.13413,-41.909782
2519,-73.13501,-41.910368
2518,-73.141757,-41.910368
2517,-73.142344,-41.911249
2516,-73.144984,-41.911249
2515,-73.145864,-41.912129
2514,-73.150851,-41.912129
2513,-73.151731,-41.911249
2512,-73.154078,-41.911249
2511,-73.154958,-41.910368
2510,-73.157598,-41.910368
2509,-73.158478,-41.909488
2508,-73.159945,-41.909488
2507,-73.160825,-41.908608
2506,-73.164932,-41.908902
2505,-73.165812,-41.909782
2504,-73.167572,-41.909488
2503,-73.168452,-41.910368
2502,-73.169039,-41.910368
2501,-73.169626,-41.910955
2500,-73.169626,-41.911835
2499,NA,NA
2498,-73.825566,-41.47415
2497,-73.824979,-41.474737
2496,-73.824099,-41.474737
2495,-73.823806,-41.47415
2494,-73.823806,-41.47327
2493,-73.824099,-41.472977
2492,-73.824979,-41.472977
2491,-73.825566,-41.47327
2490,-73.825566,-41.47415
2489,NA,NA
2488,-73.848741,-41.670991
2487,-73.847861,-41.671578
2486,-73.847861,-41.672458
2485,-73.845808,-41.674512
2484,-73.843461,-41.674512
2483,-73.842874,-41.674218
2482,-73.842874,-41.672458
2481,-73.843754,-41.671578
2480,-73.843754,-41.670991
2479,-73.846394,-41.668351
2478,-73.846394,-41.667471
2477,-73.847568,-41.666298
2476,-73.848448,-41.666298
2475,-73.848741,-41.666591
2474,-73.848741,-41.670991
2473,NA,NA
2472,-73.000067,-41.668644
2471,-73.001827,-41.669524
2470,-73.002414,-41.669524
2469,-73.00388,-41.670991
2468,-73.00388,-41.673338
2467,-73.003,-41.674218
2466,-73.003,-41.676565
2465,-73.00212,-41.677445
2464,-73.00212,-41.678325
2463,-73.003,-41.679205
2462,-73.003,-41.680085
2461,-73.00388,-41.680965
2460,-73.00388,-41.681552
2459,-73.002414,-41.683019
2458,-73.001534,-41.683019
2457,-73.000067,-41.683899
2456,NA,NA
2455,-74.000112,-41.841137
2454,-74.002459,-41.84055
2453,-74.003339,-41.84055
2452,-74.003926,-41.840843
2451,-74.003926,-41.841724
2450,-74.003045,-41.842604
2449,-74.003045,-41.843484
2448,-74.003339,-41.843777
2447,-74.004219,-41.843777
2446,-74.004806,-41.84407
2445,-74.004806,-41.84495
2444,-74.005392,-41.84583
2443,-74.005392,-41.848471
2442,-74.005099,-41.848764
2441,-74.003339,-41.848764
2440,-74.001285,-41.850817
2439,-74.001285,-41.851698
2438,-74.000405,-41.852578
2437,-74.000405,-41.854338
2436,-74.000112,-41.854631
2435,NA,NA
2434,-74.000112,-41.78628
2433,-74.003045,-41.783346
2432,-74.003045,-41.780119
2431,-74.003632,-41.779239
2430,-74.003632,-41.778359
2429,-74.005392,-41.776599
2428,-74.005392,-41.775719
2427,-74.009206,-41.772199
2426,-74.010966,-41.772199
2425,-74.011846,-41.772785
2424,-74.01742,-41.772785
2423,-74.0183,-41.773665
2422,-74.01918,-41.773665
2421,-74.027394,-41.782173
2420,-74.028274,-41.782173
2419,-74.029154,-41.783053
2418,-74.032381,-41.783053
2417,-74.033261,-41.783639
2416,-74.034141,-41.783639
2415,-74.034728,-41.784226
2414,-74.032968,-41.785986
2413,-74.032968,-41.789213
2412,-74.033848,-41.790093
2411,-74.033848,-41.79156
2410,-74.031207,-41.7942
2409,-74.031207,-41.79508
2408,-74.031794,-41.795374
2407,-74.032674,-41.795374
2406,-74.032968,-41.79596
2405,-74.032968,-41.798307
2404,-74.033848,-41.799187
2403,-74.033848,-41.800947
2402,-74.034728,-41.801534
2401,-74.034728,-41.802414
2400,-74.035314,-41.803294
2399,-74.035314,-41.804174
2398,-74.034728,-41.805054
2397,-74.034728,-41.805934
2396,-74.035021,-41.806228
2395,-74.036781,-41.806228
2394,-74.037661,-41.807108
2393,-74.038248,-41.807108
2392,-74.039128,-41.807988
2391,-74.040008,-41.807988
2390,-74.040888,-41.808868
2389,-74.042648,-41.808868
2388,-74.043822,-41.810041
2387,-74.043822,-41.810921
2386,-74.044115,-41.811215
2385,-74.045875,-41.809455
2384,-74.047342,-41.809748
2383,-74.048222,-41.808868
2382,-74.049102,-41.808868
2381,-74.049982,-41.807988
2380,-74.050862,-41.807988
2379,-74.056729,-41.802121
2378,-74.057609,-41.802121
2377,-74.058489,-41.801241
2376,-74.060836,-41.801241
2375,-74.06201,-41.802414
2374,-74.062303,-41.804174
2373,-74.061423,-41.805054
2372,-74.061423,-41.805934
2371,-74.060543,-41.806521
2370,-74.060543,-41.807401
2369,-74.059663,-41.808281
2368,-74.059663,-41.810041
2367,-74.060543,-41.810921
2366,-74.060543,-41.811801
2365,-74.058783,-41.813268
2364,-74.058783,-41.815908
2363,-74.059663,-41.816788
2362,-74.059663,-41.817668
2361,-74.06289,-41.820895
2360,-74.06289,-41.821775
2359,-74.06377,-41.822362
2358,-74.06377,-41.825002
2357,-74.06465,-41.825882
2356,-74.06465,-41.826762
2355,-74.06553,-41.827349
2354,-74.06553,-41.828229
2353,-74.06641,-41.829109
2352,-74.06641,-41.829989
2351,-74.06553,-41.830869
2350,-74.06553,-41.831749
2349,-74.06465,-41.83263
2348,-74.06465,-41.833216
2347,-74.063476,-41.834683
2346,-74.060836,-41.834683
2345,-74.059663,-41.835856
2344,-74.059663,-41.836736
2343,-74.059076,-41.83703
2342,-74.056729,-41.83703
2341,-74.055556,-41.838497
2340,-74.055556,-41.839083
2339,-74.054089,-41.84055
2338,-74.050862,-41.840257
2337,-74.048222,-41.842897
2336,-74.045875,-41.842897
2335,-74.044995,-41.843777
2334,-74.044115,-41.843777
2333,-74.042942,-41.84495
2332,-74.042942,-41.848471
2331,-74.041768,-41.849644
2330,-74.038248,-41.849644
2329,-74.035021,-41.852871
2328,-74.033261,-41.852871
2327,-74.032674,-41.851991
2326,-74.031794,-41.851991
2325,-74.030327,-41.853458
2324,-74.030327,-41.854924
2323,-74.032968,-41.857565
2322,-74.032968,-41.858445
2321,-74.032381,-41.858738
2320,-74.030914,-41.858738
2319,-74.030327,-41.859325
2318,-74.030327,-41.861672
2317,-74.030034,-41.862258
2316,-74.028274,-41.861965
2315,-74.027981,-41.862552
2314,-74.027981,-41.864312
2313,-74.027394,-41.864605
2312,-74.025047,-41.864605
2311,-74.021233,-41.868419
2310,-74.021233,-41.869299
2309,-74.012139,-41.878393
2308,-74.012139,-41.879273
2307,-74.010379,-41.88074
2306,-74.010379,-41.88162
2305,-74.008619,-41.88338
2304,-74.008913,-41.88426
2303,-74.008032,-41.88514
2302,-74.008032,-41.886607
2301,-74.007152,-41.887487
2300,-74.007152,-41.888367
2299,-74.006272,-41.889247
2298,-74.006272,-41.894234
2297,-74.007152,-41.895114
2296,-74.007152,-41.896581
2295,-74.008032,-41.897461
2294,-74.008032,-41.900101
2293,-74.008913,-41.900688
2292,-74.008913,-41.902448
2291,-74.009499,-41.903328
2290,-74.008913,-41.904208
2289,-74.009499,-41.905088
2288,-74.009499,-41.905968
2287,-74.010379,-41.906555
2286,-74.010379,-41.907435
2285,-74.015366,-41.912422
2284,-74.015366,-41.913302
2283,-74.023874,-41.921809
2282,-74.023874,-41.922396
2281,-74.030914,-41.92973
2280,-74.031794,-41.92973
2279,-74.032381,-41.930317
2278,-74.033261,-41.930317
2277,-74.034141,-41.931197
2276,-74.035901,-41.931197
2275,-74.036781,-41.932077
2274,-74.044115,-41.932077
2273,-74.044995,-41.931197
2272,-74.049102,-41.931197
2271,-74.049982,-41.930317
2270,-74.054969,-41.930317
2269,-74.055849,-41.931197
2268,-74.056729,-41.931197
2267,-74.057609,-41.932077
2266,-74.058489,-41.932077
2265,-74.059076,-41.932957
2264,-74.061716,-41.932957
2263,-74.062596,-41.932077
2262,-74.064063,-41.932077
2261,-74.064943,-41.931197
2260,-74.066703,-41.931197
2259,-74.067583,-41.932077
2258,-74.068464,-41.932077
2257,-74.069344,-41.932957
2256,-74.06993,-41.932957
2255,-74.07081,-41.933837
2254,-74.07169,-41.933837
2253,-74.07257,-41.934717
2252,-74.073451,-41.934717
2251,-74.075504,-41.93677
2250,-74.075504,-41.942637
2249,-74.074624,-41.943224
2248,-74.074624,-41.945864
2247,-74.073744,-41.946744
2246,-74.073744,-41.947624
2245,-74.072864,-41.948211
2244,-74.072864,-41.949091
2243,-74.07169,-41.950558
2242,-74.07081,-41.950558
2241,-74.06993,-41.951145
2240,-74.066703,-41.951438
2239,-74.065823,-41.950558
2238,-74.064943,-41.950558
2237,-74.063476,-41.948798
2236,-74.062596,-41.948798
2235,-74.06201,-41.949091
2234,-74.06201,-41.949971
2233,-74.060836,-41.951145
2232,-74.059076,-41.951145
2231,-74.058783,-41.951731
2230,-74.058783,-41.954078
2229,-74.059956,-41.955545
2228,-74.063476,-41.955545
